0.057700, -2.849882, 0.665498, -2.478195
0.071171, -2.898851, 0.691773, -2.375565
0.078128, -2.922409, 0.699034, -2.337299
0.064303, -2.874873, 0.681321, -2.421241
0.085140, -2.945621, 0.702970, -2.306411
0.092167, -2.968704, 0.705181, -2.281672
0.099207, -2.991434, 0.702180, -2.265492
0.113197, -3.036680, 0.689061, -2.248956
0.120044, -3.059194, 0.676001, -2.254594
0.126749, -3.081789, 0.659447, -2.267412
0.106247, -3.014164, 0.698583, -2.250534
0.133243, -3.104557, 0.638898, -2.287368
0.139555, -3.127515, 0.615600, -2.313230
0.145706, -3.150671, 0.590163, -2.346153
0.151507, -3.174265, 0.560609, -2.386100
0.157005, -3.198283, 0.528175, -2.433047
0.162111, -3.222883, 0.492606, -2.488164
0.167158, -3.247587, 0.456649, -2.546760
0.175944, -3.299179, 0.376954, -2.688425
0.179569, -3.326335, 0.333508, -2.770490
0.182680, -3.354486, 0.288474, -2.861081
0.171900, -3.272790, 0.418729, -2.612337
0.189645, -3.444027, 0.149709, -3.174981
0.185335, -3.383581, 0.242495, -2.959201
0.191790, -3.509783, 0.057593, -3.427037
0.192218, -3.544531, 0.013113, -3.567795
0.192135, -3.580955, -0.029196, -3.718879
0.190987, -3.476177, 0.103245, -3.295835
0.191643, -3.618946, -0.068796, -3.881197
0.187914, -3.412853, 0.196448, -3.061170
0.190771, -3.658620, -0.104859, -4.055861
0.189840, -3.698608, -0.140110, -4.237327
0.188302, -3.741983, -0.166271, -4.440514
0.186570, -3.787109, -0.186616, -4.658128
0.184717, -3.833753, -0.201517, -4.894941
0.182690, -3.883996, -0.202001, -5.157687
0.178653, -3.986320, -0.194114, -5.714870
0.176808, -4.043252, -0.159662, -6.062783
0.175535, -4.105831, -0.090223, -6.461461
0.180662, -3.934676, -0.200267, -5.424889
0.175881, -4.244410, 0.152090, -7.444715
0.178329, -4.321877, 0.348088, -8.066616
0.175107, -4.172670, 0.010521, -6.916959
0.183090, -4.406161, 0.618656, -8.814764
0.197879, -4.588920, 1.359421, -10.689712
0.214877, -4.702882, 2.087498, -12.177507
0.239145, -4.831883, 3.137120, -14.244076
0.278569, -4.988601, 4.898178, -17.327801
0.341287, -5.184694, 7.941271, -22.327444
0.187850, -4.490445, 0.889225, -9.591178
0.444835, -5.445944, 13.098332, -30.382965
0.597367, -5.782731, 16.037029, -34.897462
0.743094, -6.088918, 12.213854, -27.077519
0.862076, -6.367871, 7.597629, -20.592243
0.927980, -6.561816, 4.674198, -16.410390
0.969007, -6.718923, 2.921301, -13.803384
1.018449, -6.974979, 0.804854, -10.055908
1.028885, -7.165191, -0.108897, -8.282466
1.007559, -6.869015, 1.402856, -11.186625
1.026374, -7.245085, -0.384295, -7.712746
1.021724, -7.320682, -0.621743, -7.229218
1.014845, -7.391527, -0.821345, -6.800850
1.005781, -7.457677, -0.987565, -6.436972
1.028341, -7.079058, 0.230226, -8.966252
0.995163, -7.520405, -1.132929, -6.114895
0.983390, -7.580626, -1.264677, -5.827147
0.970157, -7.637579, -1.379952, -5.567684
0.956000, -7.692492, -1.486216, -5.332047
0.940655, -7.744719, -1.581389, -5.116470
0.908134, -7.845056, -1.757301, -4.721337
0.890180, -7.891410, -1.832529, -4.551502
0.925151, -7.796587, -1.675330, -4.903786
0.871499, -7.936122, -1.902930, -4.392654
0.852136, -7.979295, -1.969054, -4.243418
0.832662, -8.022234, -2.034565, -4.098491
0.812020, -8.062548, -2.093307, -3.965568
0.790807, -8.101567, -2.148830, -3.839159
0.769054, -8.139351, -2.201333, -3.718503
0.747213, -8.176942, -2.253371, -3.600458
0.701454, -8.247325, -2.345860, -3.382245
0.677997, -8.281156, -2.388771, -3.278480
0.724693, -8.212972, -2.301642, -3.488942
0.629450, -8.344732, -2.464160, -3.080915
0.604811, -8.375544, -2.499250, -2.984602
0.653912, -8.313438, -2.427767, -3.178384
0.554261, -8.433540, -2.559348, -2.800128
0.528537, -8.461091, -2.585138, -2.710124
0.579715, -8.405083, -2.530850, -2.891534
0.476382, -8.513519, -2.628424, -2.533391
0.423634, -8.563316, -2.663234, -2.359241
0.502568, -8.487747, -2.608178, -2.621283
0.396941, -8.586478, -2.674872, -2.273258
0.450163, -8.539146, -2.648200, -2.445638
0.370147, -8.608782, -2.683549, -2.187551
0.343314, -8.630658, -2.690731, -2.102006
0.316416, -8.651678, -2.694914, -2.016578
0.289467, -8.671417, -2.694563, -1.931153
0.262530, -8.690444, -2.691671, -1.845641
0.235603, -8.709185, -2.687763, -1.760043
0.182003, -8.743097, -2.667260, -1.588155
0.155380, -8.758691, -2.652220, -1.501843
0.128948, -8.773276, -2.633695, -1.415181
0.208741, -8.726785, -2.679790, -1.674236
0.102716, -8.786993, -2.612232, -1.328215
0.076713, -8.799839, -2.587885, -1.240949
0.050922, -8.811957, -2.561187, -1.153403
0.025458, -8.823052, -2.531257, -1.065585
0.000306, -8.833268, -2.498651, -0.977515
-0.024674, -8.843042, -2.463881, -0.889269
-0.049126, -8.851493, -2.426167, -0.800784
-0.073189, -8.859057, -2.386051, -0.712120
-0.096910, -8.865883, -2.344023, -0.623331
-0.120203, -8.871819, -2.299784, -0.534382
-0.143047, -8.876866, -2.253445, -0.445339
-0.165578, -8.881319, -2.205780, -0.356197
-0.187629, -8.884881, -2.156205, -0.266989
-0.209017, -8.887253, -2.104259, -0.177666
-0.229791, -8.888583, -2.050436, -0.088224
